54,-22958.66551,-153373.2601,47.71,0
55,-22652.45499,-153155.2493,47.22,0
56,-70041.13876,-139623.8545,319,0
57,-70049.08788,-139614.1335,317.23,0
58,-70058.73232,-139605.5705,308.57,0
59,-31813.71883,-160215.0816,55.1,0
60,-31813.71883,-160215.0816,59.07,0
61,-31839.2107,-160214.9941,52.31,0
62,-31839.2107,-160214.9941,49.78,0
63,-30159.64159,-184749.5964,85.63,0
64,-29994.71847,-157417.2486,37.87,0
65,-29816.52787,-157479.4482,29.1,0
66,-29791.04356,-157479.5302,30.16,0
67,-29637.74329,-157356.7736,33.81,0
68,-29612.25933,-157356.8552,26.95,0
69,-29586.87379,-157387.7484,29.79,0
70,-29561.48809,-157418.6416,42.29,0
71,-29564.03449,-157457.9189,74.01,0
72,-29637.8419,-157387.5854,26.77,0
73,-29561.29139,-157357.018,26.9,0
74,-29612.55488,-157449.2905,40.38,0
75,-29535.90569,-157387.9111,43.93,0
76,-29484.4471,-157234.0145,38.74,0
77,-29331.25256,-157142.0647,34.28,0
78,-29279.99354,-157049.7905,34.68,0
79,-48381.40703,-156423.3784,-0.12,0
80,-48714.34682,-156836.9915,0.53,0
81,-48921.90917,-157101.8131,1.1,0
82,-49002.57489,-157271.7823,-0.43,0
83,-63599.65702,-130130.6769,137.29,0
84,-63879.6118,-129802.3383,154.62,0
85,-63523.64088,-130162.0185,139.04,0
86,-63625.73616,-129834.8865,126.5,0
87,-63651.35889,-129865.5239,136.54,0
88,-20427.46985,-161579.8323,45.65,0
89,-20428.59786,-162103.5662,47.38,0
90,-20429.27627,-162411.6194,49.03,0
91,-20430.0904,-162781.3262,50.51,0
92,-14042.06173,-124331.7548,75.2,0
93,-14042.06173,-124331.7548,213.47,0
94,-15539.59427,-123959.5772,153.77,0
95,-15539.59427,-123959.5772,130.36,0
96,-15945.80495,-123928.0656,29.3,0
97,-15859.91163,-124180.8837,78.52,0
98,-15814.09405,-124116.255,27.91,0
99,-15829.31325,-124106.9847,19.58,0
100,-15837.00542,-124150.11,51.78,0
101,-15766.11455,-124270.4041,71.76,0
102,-29934.5459,-157329.3206,69.03,0
103,-76428.66547,-137616.6101,225.79,0
104,-76421.7528,-137702.9518,232.28,0
105,-76381.21617,-137721.7779,238.07,0
106,-76441.59422,-137336.079,244.88,0
107,-76441.85026,-137366.8927,255.75,0
108,-62817.81759,-130213.2537,85.97,0
109,-29439.99671,-183485.5634,150.37,0
110,-29692.71166,-157809.5355,32.2,0
111,-29532.30216,-157856.2664,27.88,0
112,-29202.81268,-157626.2205,32.51,0
113,-30558.22306,-157507.8428,34.45,0
114,-29754.05433,-157864.8004,34.45,0
115,-29708.23996,-157883.4347,30.95,0
116,-29507.04257,-157927.2147,34.25,0
117,-29351.17074,-157798.2992,37.15,0
118,-29323.13704,-157798.388,45.55,0
119,-29302.80738,-157816.9396,74.93,0
120,-29162.24088,-157691.0537,34.66,0
121,-30494.54249,-157517.2964,34.07,0
122,-30458.48936,-157403.4101,32.98,0
123,-29685.7974,-157242.6149,153.13,0
124,-29683.25891,-157245.7042,151.48,0
125,-64506.47551,-139861.8786,103.89,0
126,-64481.03875,-139862.0568,121.09,0
127,-29153.098,-182451.2159,134.81,0
128,-29178.70857,-182469.6225,125.16,0
129,-30339.81308,-187500.4197,195.28,0
130,-30324.48308,-187503.5505,185.12,0
131,-30304.03974,-187506.6978,191.23,0
132,-30334.90954,-187565.1382,190.15,0
133,-83612.62325,-120509.3364,288.73,0
134,-83612.62325,-120509.3364,283.06,0
135,-83612.62325,-120509.3364,282.4,0
136,-83612.62325,-120509.3364,281.87,0
137,-83612.62325,-120509.3364,286.41,0
138,-67512.30941,-140425.8128,137.72,0
139,-66900.44378,-140245.3888,106.31,0
140,-66900.44378,-140245.3888,120.4,0
141,-66977.20578,-140306.4606,124.27,0
142,-64757.80872,-139428.7075,102.45,0
143,-73133.22377,-136416.9371,349.82,0
144,-68675.35337,-139461.9462,346.36,0
145,-68675.35337,-139461.9462,342.66,0
146,-68573.83957,-139493.518,336.37,0
147,-77470.56684,-145252.1007,101.35,0
148,-77447.84095,-145273.8624,98.15,0
149,-26967.38014,-122747.349,5.27,0
150,-26963.34161,-122755.3724,5.27,0
151,-26959.30307,-122763.3958,5.27,0
152,-26965.78903,-122810.5215,10.06,0
153,-22004.44129,-140985.931,81.41,0
154,-22004.44129,-140985.931,79.04,0
155,-21953.19664,-140831.99,70.24,0
156,-21826.00521,-140832.2923,69.59,0
157,-21775.05578,-140801.6003,66.1,0
158,-21774.98293,-140770.7878,69.74,0
159,-21190.0481,-140833.7775,60.86,0
160,-21164.4682,-140772.2111,72.01,0
161,-21139.10081,-140803.082,65.31,0
162,-21088.22442,-140803.1986,62.93,0
163,-21037.27765,-140772.5025,57.92,0
164,-20986.261,-140710.9936,56.95,0
165,-20019.21751,-140528.2709,52.31,0
166,-19993.84698,-140559.1386,54.59,0
167,-19891.83072,-140436.1091,48.09,0
168,-19891.76416,-140405.2966,47.98,0
169,-66765.95321,-131907.8639,354.34,0
170,-66765.95321,-131907.8639,358.35,0
171,-80394.86756,-147379.1856,63.42,0
172,-80216.92771,-147411.5493,57.55,0
173,-80166.27869,-147442.805,68.63,0
174,-79783.33746,-147322.8602,49.24,0
175,-79452.82294,-145307.2861,164.92,0
176,-42913.65648,-187702.9219,73.41,0
177,-42996.6608,-187738.59,71.08,0
178,-43083.7041,-187762.8386,74.45,0
179,-43138.48896,-187761.1504,74.55,0
180,-45943.6104,-188250.8422,73.6,0
181,-45962.21378,-188238.1181,69.46,0
182,-45967.42293,-188257.5037,68.07,0
183,-45993.32646,-188273.3984,68.77,0
184,-24418.49422,-111399.0019,20.91,0
185,-24595.90841,-111367.7111,21.08,0
186,-24798.67799,-111336.3479,20.87,0
187,-25052.41317,-111397.2825,19.44,0
188,-25280.62402,-111396.6527,17.81,0
189,-25559.46206,-111365.0614,18.83,0
190,-25838.47284,-111395.0892,19.01,0
191,-26117.39729,-111394.2947,19.15,0
192,-26295.25007,-111517.04,19.23,0
193,-26803.11683,-111762.0745,22.49,0
194,-27107.7768,-111884.4306,20,0
195,-26599.89493,-111639.413,19.65,0
196,-44135.03385,-187375.8781,76.46,0
197,-43890.16451,-187771.1068,76.93,0
198,-43993.10383,-187749.6717,74.65,0
199,-44993.48118,-187939.9504,76.22,0
200,-45252.49952,-187994.1618,82.17,0
201,-45501.09945,-188069.4948,99.04,0
202,-45478.41236,-188080.6325,99.43,0
203,-45510.73886,-188098.3767,91.04,0
204,-45643.47283,-188103.9141,86.12,0
205,-45891.8435,-188383.5851,64.24,0
206,-45958.998,-188084.7117,87.24,0
207,-43733.91207,-187709.9077,75.78,0
208,-44584.67366,-188247.7404,72.23,0
209,-45455.64143,-188530.404,69.08,0
210,-45468.30297,-188557.5798,69.96,0
211,-45043.90095,-187950.1837,84.61,0
212,-44967.06646,-187976.7429,76.04,0
213,-44972.51674,-187940.3593,75.89,0
214,-44653.809,-187861.4681,75.33,0
215,-44529.20796,-187844.1913,68.5,0
216,-44421.64016,-187860.1083,68.74,0
217,-45956.54436,-187812.6406,70.94,0
218,-44363.71488,-187830.4961,73.07,0
219,-44300.6341,-187791.9727,75.06,0
220,-45764.35032,-187776.9171,74.06,0
221,-45758.35069,-187752.6054,79.64,0
222,-45636.66196,-187755.9728,74.31,0
223,-43726.60836,-187733.6666,71.78,0
224,-43657.07314,-187735.8399,72.85,0
225,-43278.77962,-187760.7059,72.17,0
226,-42807.94064,-187620.832,83.71,0
227,-42768.89738,-187637.3405,80.78,0
228,-42795.08232,-187604.5609,82.3,0
229,-42424.028,-187420.767,104.93,0
230,-42312.48193,-187404.6341,116.08,0
231,-45990.96769,-188261.7016,70.35,0
232,-45969.96026,-188305.557,66.73,0
233,-75677.29455,-193522.7584,1.73,0
234,-76029.10213,-193683.1909,2.25,0
235,-76027.97801,-193544.5716,2.45,0
236,-75981.18966,-193769.8562,0.8,0
237,-74615.08808,-193783.8779,0.21,0
238,-74015.90881,-193720.8077,-5.8,0
239,-74015.42257,-193659.2164,-6.8,0
240,-74014.93609,-193597.5942,-3.8,0
241,-74014.4496,-193535.9721,-0.36,0
242,-74039.79083,-193504.959,1.17,0
243,-74060.79389,-193572.5817,0.19,0
244,-74094.41403,-193630.8299,0.84,0
245,-74007.42563,-193631.517,0.62,0
246,-74007.42563,-193631.517,0.62,0
247,-73973.68448,-193557.8629,1.56,0
248,-73973.68448,-193557.8629,1.56,0
249,-73912.59175,-193610.696,0.31,0
250,-72954.96771,-193494.9451,2.85,0
251,-72630.85914,-193599.1442,2.4,0
252,-71637.17532,-193800.8487,2.56,0
253,-72556.04536,-193516.5287,1.95,0
254,-71841.56997,-193768.5336,2.5,0
255,-72326.73619,-193641.5521,1.95,0
256,-71145.03263,-193678.2637,3.19,0
257,-71120.47616,-193814.0262,2.87,0
258,-71082.91981,-193598.6833,3.48,0
259,-71381.34917,-193802.7999,1.73,0
260,-70230.11924,-193811.463,3,0
261,-70102.19353,-193812.4204,2.83,0
262,-69845.22009,-193660.2749,2.86,0
263,-70386.01163,-193776.4925,3.47,0
264,-70188.9606,-193771.8072,4.82,0
265,-70207.56227,-193864.106,4.1,0
266,-70002.53494,-193819.4199,3.96,0
267,-63845.00432,-193909.3121,13.67,0
268,-63908.68957,-193871.9036,16.5,0
269,-63928.48556,-193773.2003,11.12,0
270,-64206.57889,-193657.2947,10.71,0
271,-64061.12638,-193713.7517,11.12,0
272,-64234.69622,-193657.1021,10.71,0
273,-64321.55658,-193638.0192,10.92,0
274,-64694.68108,-193580.0206,11.01,0
275,-64418.37535,-193578.842,11.01,0
276,-62596.24374,-193871.4831,15.61,0
277,-62616.54712,-193846.6978,15.7,0
278,-62333.54101,-193608.2799,21.5,0
279,-62374.7628,-193651.1427,15.67,0
280,-62349.17843,-193651.3129,17.05,0
281,-62374.47582,-193608.0076,21.45,0
282,-62284.84904,-193596.2787,21.12,0
283,-62233.66014,-193593.5374,20.24,0
284,-62374.55782,-193620.3319,17.41,0
285,-62348.97352,-193620.5021,20.3,0
286,-62374.55782,-193620.3319,19.18,0
287,-62348.64568,-193571.2049,19.74,0
288,-58989.26619,-193925.5896,22.11,0
289,-59117.03576,-193900.1353,22.92,0
290,-59295.89037,-193865.1128,22.13,0
291,-58601.13521,-193632.2295,22.8,0
292,-58690.39072,-193585.4842,22.9,0
293,-57278.96881,-193711.2369,25.64,0
294,-57243.30122,-193736.1042,28.62,0
295,-57258.55778,-193720.6052,25.03,0
296,-76024.60553,-193125.5705,2.34,0
297,-76022.95648,-192922.2476,2.31,0
298,-76103.09607,-192709.017,1.62,0
299,-76061.83101,-192983.5586,2.23,0
300,-76038.64634,-193282.6039,2.69,0
301,-76019.2033,-193409.0648,2.55,0
302,-73987.77103,-193397.5549,0.43,0
303,-73984.11773,-192947.6521,-0.14,0
304,-74247.54899,-192936.3252,2.16,0
305,-74127.16299,-192918.7902,0.65,0
306,-74509.16027,-193008.293,0.85,0
307,-73957.86138,-192846.2996,3.77,0
308,-74022.18307,-192892.0114,0.79,0
309,-73885.65391,-193422.9799,0.12,0
310,-73245.61759,-193366.3765,0.5,0
311,-73879.79339,-193004.0308,0.06,0
312,-73832.88403,-193220.0607,-2.13,0
313,-73883.10455,-193099.5251,0.88,0
314,-73654.1627,-193264.6048,-1.51,0
315,-73808.0281,-193312.6954,-0.17,0
316,-72839.02278,-193058.3648,2.67,0
317,-73832.42294,-193161.5196,-2.57,0
318,-73302.02773,-193054.7555,1.7,0
319,-73315.71098,-193168.6565,2.2,0
320,-73329.46658,-193291.7699,1.2,0
321,-73857.13275,-193050.4289,0.53,0
322,-73808.92542,-193426.6656,-3.91,0
323,-73808.17365,-193331.1821,-2.46,0
324,-73358.02145,-193017.3419,0.03,0
325,-73670.61871,-193079.6284,-0.39,0
326,-73671.58707,-193202.8419,-1.92,0
327,-73698.11404,-193325.8854,-1.81,0
328,-73739.53287,-193387.1548,0.41,0
329,-71672.51496,-193403.155,2.5,0
330,-72411.76132,-193055.5126,3.19,0
331,-71746.18605,-193340.9658,3.47,0
332,-71396.55453,-193457.6425,3.34,0
333,-69919.6765,-193351.6239,6.96,0
334,-70099.91558,-193504.3414,2.31,0
335,-74051.89689,-191779.61,9.55,0
336,-78621.92626,-190756.4984,67.36,0
337,-78647.50346,-190756.2837,74.04,0
338,-78648.79702,-190910.3404,60.72,0
339,-78674.37464,-190910.1256,71.34,0
340,-78727.05777,-191094.5332,52.98,0
341,-78361.0498,-190142.476,125.4,0
342,-78363.08653,-190388.9363,89.05,0
343,-78337.53593,-190389.15,115.25,0
344,-78462.81018,-190080.0276,111.89,0
345,-78349.96339,-190345.938,122.72,0
346,-78488.38552,-190079.8133,117.58,0
347,-78380.55173,-190336.438,97.21,0
348,-77384.95595,-187146.6147,18.49,0
349,-77377.48939,-187171.2965,20.86,0
350,-38930.94785,-186598.817,123.31,0
351,-72391.88265,-185168.4124,49.32,0
352,-72550.67562,-185207.2387,89.41,0
353,-73047.47499,-184340.6894,24.2,0
354,-73073.03439,-184340.4895,23.05,0
355,-71572.27574,-184613.9537,37.54,0
356,-71597.6706,-184592.1899,35.31,0
357,-71587.18701,-184558.3757,39.75,0
358,-72337.08439,-185020.933,36.1,0
359,-72383.40474,-185060.6317,54.66,0
360,-72442.48064,-185100.2313,54.28,0
361,-72465.58148,-185112.3776,49.24,0
362,-72501.55871,-185136.7492,48.36,0
363,-70667.85199,-184663.943,57.91,0
364,-70716.25314,-184642.0077,49.77,0
365,-71533.88846,-184608.0849,39.37,0
366,-71556.70381,-184583.2597,40.85,0
367,-70931.12709,-184329.1973,68.25,0
368,-70181.63529,-184584.411,101.16,0
369,-69152.2373,-193357.3165,8.25,0
370,-63691.9102,-192838.2111,18.59,0
371,-62215.51097,-193553.6021,20.97,0
372,-62282.00406,-193553.1606,19.71,0
373,-62177.13481,-193553.8567,20.79,0
374,-62215.24516,-193513.5481,23.08,0
375,-62258.6919,-193510.1785,18.6,0
376,-62161.49834,-193510.8234,24.69,0
377,-62204.66401,-193461.2377,17.94,0
378,-62153.39417,-193446.1717,18.04,0
379,-62150.50897,-193396.8915,24.1,0
380,-66453.60359,-192323.08,9.8,0
381,-66136.62154,-192353.0536,7.5,0
382,-66156.89057,-192325.1794,6.66,0
383,-65967.68249,-192335.7569,9.74,0
384,-57890.1331,-189924.2432,97.77,0
385,-57854.57674,-189964.4877,95.09,0
386,-58218.57592,-189691.1475,106.03,0
387,-58147.41029,-189762.4266,94.88,0
388,-56815.06578,-193569.2444,26.1,0
389,-57149.53272,-193459.4011,26.27,0
390,-57098.5343,-193487.4424,24.85,0
391,-55178.2393,-191903.019,33,0
392,-55434.10993,-192351.2984,33.08,0
393,-55434.25573,-192375.9469,30,0
394,-52877.0152,-192495.4227,38.05,0
395,-52825.88818,-192501.8734,38.3,0
396,-51027.98902,-191150.0597,41.64,0
397,-50977.63937,-191298.1983,40.77,0
398,-57770.28369,-189977.333,94.21,0
399,-57368.92696,-190001.3689,91.5,0
400,-49104.67523,-190162.1104,43.84,0
401,-49002.37769,-190162.6463,44.58,0
402,-48552.39947,-190180.3651,46.99,0
403,-47188.72217,-190563.1731,47.84,0
404,-55956.85909,-189498.4366,104.7,0
405,-56143.54073,-189497.3498,150.52,0
406,-56131.14206,-189562.0983,142.55,0
407,-56343.59474,-189597.7964,146.78,0
408,-56292.67087,-189635.077,137.47,0
409,-55194.64863,-189465.987,92.26,0
410,-52371.99916,-189081.6199,115.7,0
411,-52561.27218,-189092.8837,114.84,0
412,-53159.87598,-189138.8022,99.68,0
413,-50374.97573,-189080.1936,71.26,0
414,-50612.59825,-189048.1003,104.23,0
415,-50224.76513,-189204.2163,71.89,0
416,-50130.18246,-189210.8855,90.77,0
417,-51673.43722,-188993.0672,113.47,0
418,-51578.67931,-188962.7782,88.38,0
419,-51437.8854,-188935.8225,108.87,0
420,-48632.41625,-188839.8051,76.98,0
421,-48586.21296,-188806.1524,74.77,0
422,-47639.11883,-188598.4217,78.93,0
423,-41277.51253,-190301.3446,144.05,0
424,-40125.24675,-190555.8603,102.88,0
425,-40156.04269,-190580.3771,98.83,0
426,-46060.3949,-189931.0273,51.02,0
427,-45991.10387,-189882.0698,51.16,0
428,-42625.89055,-188197.3095,59.67,0
429,-42523.6128,-188191.6126,58.7,0
430,-42390.65498,-188192.2158,57.53,0
431,-42255.16586,-188192.8286,58.79,0
432,-38784.39554,-188556.5456,68.3,0
433,-38869.23334,-188604.8443,68.3,0
434,-38561.79866,-188461.335,65.42,0
435,-38299.50515,-188718.0818,66.73,0
436,-38390.02837,-188351.1215,66.73,0
437,-38279.73739,-187955.0353,68.36,0
438,-38805.29595,-188602.0285,68.36,0
439,-41872.38649,-187208.6829,80.37,0
440,-42000.3713,-187248.1637,97.59,0
441,-38273.69519,-188028.0822,68.99,0
442,-37651.06248,-187682.4745,72.99,0
443,-37266.1919,-187335.8816,70.76,0
444,-37266.16838,-187323.5573,70.61,0
445,-37997.54606,-188019.9643,73.57,0
446,-36548.73295,-187563.5707,74.15,0
447,-36553.75015,-187538.9331,71.33,0
448,-36098.12656,-187395.8906,71.92,0
449,-36098.24545,-187426.7011,72.85,0
450,-36192.50798,-187340.0662,72.25,0
451,-36064.51187,-187291.2629,73.52,0
452,-35987.69477,-187260.7478,73.82,0
453,-41902.99696,-187193.171,80.16,0
454,-41872.24872,-187177.9031,80.2,0
455,-41613.92026,-187148.2138,87.22,0
456,-41562.78839,-187148.4411,86.37,0
457,-41526.92769,-187133.1947,87.97,0
458,-41186.9269,-187134.6979,77.03,0
459,-41087.27257,-187141.2984,115.25,0
460,-40830.32832,-186871.4081,114.18,0
461,-41432.23836,-187112.0467,129.09,0
462,-41010.45329,-187113.9054,141.22,0
463,-41590.66448,-187092.8878,87.8,0
464,-41590.97941,-187163.7214,85.09,0
465,-39679.85156,-186811.5327,104.93,0
466,-39512.98897,-186642.7777,165.92,0
467,-39731.11237,-186842.1262,105.48,0
468,-40373.68937,-187064.2963,89.95,0
469,-39723.37743,-186826.7535,104.8,0
470,-40176.71368,-187031.2521,113.99,0
471,-39718.89288,-186980.7975,104.77,0
472,-39718.93213,-186990.0407,102.61,0
473,-39716.41483,-186999.2947,97.2,0
474,-39764.93685,-186986.7641,100.92,0
475,-39723.58679,-186876.0505,100.89,0
476,-39796.92617,-186687.8215,118.57,0
477,-39781.77072,-186730.9907,110.35,0
478,-39730.3796,-186669.6177,113.65,0
479,-39845.49966,-186693.7769,117.13,0
480,-39791.85257,-186697.0864,120.46,0
481,-38932.44384,-186577.4278,131.71,0
482,-38730.21787,-186513.5641,118.02,0
483,-38809.55617,-186534.803,112.04,0
484,-38694.36442,-186492.1447,126.16,0
485,-38251.50154,-186339.9109,120.51,0
486,-38499.697,-186400.5147,120.84,0
487,-38827.71971,-186599.431,106.04,0
488,-38894.123,-186583.7495,120.6,0
489,-37939.52569,-186310.3707,108.5,0
490,-37952.36998,-186325.7241,116.5,0
491,-37798.95171,-186310.9399,120.82,0
492,-36587.29358,-186303.4035,119.73,0
493,-37865.25477,-186270.6172,110.38,0
494,-37970.08937,-186282.5166,120.78,0
495,-37210.73472,-186236.2712,124.96,0
496,-37210.85731,-186267.0818,122.16,0
497,-37786.04544,-186280.181,121.2,0
498,-37284.86839,-186235.9759,123.74,0
499,-37108.34689,-186202.7858,124.43,0
500,-37154.63003,-186270.3864,119.76,0
501,-37233.77852,-186245.4228,124.27,0
502,-37011.25819,-186203.2938,105.25,0
503,-36599.30371,-186106.1966,132.38,0
504,-36589.7776,-186284.9071,122.69,0
505,-36440.28659,-185965.0867,120.47,0
506,-36493.4499,-185838.6773,108.67,0
507,-35993.80034,-185532.5035,88.81,0
508,-36493.4499,-185838.6773,110.1,0
509,-36350.88944,-185983.9213,117.45,0
510,-36330.69072,-186048.703,116.38,0
511,-36498.792,-185890.9428,125.41,0
512,-36698.70908,-186031.8604,127.04,0
513,-36732.27955,-186117.9996,133.24,0
514,-36717.25628,-186198.1674,142.35,0
515,-36140.25051,-185726.0482,91.5,0
516,-36222.71995,-185885.8234,110.26,0
517,-36571.16035,-186100.1445,131.49,0
518,-36379.10422,-186008.4604,117.82,0
519,-36839.84921,-186176.1175,120.04,0
520,-37026.55789,-186200.0289,110.94,0
521,-36842.44194,-186185.3506,119.74,0
522,-36926.84912,-186197.3421,105.2,0
523,-36302.59556,-186054.9744,116.19,0
524,-35979.1208,-185683.4418,98.13,0
525,-35989.19134,-185643.3486,98.62,0
526,-36032.75986,-185692.5709,93.01,0
527,-36094.35801,-185757.0366,89.79,0
528,-36101.96712,-185741.6017,90.5,0
529,-36160.91453,-185781.4282,91.11,0
530,-36186.71815,-185830.5337,101.13,0
531,-36204.54011,-185811.978,98.21,0
532,-36237.84255,-185830.3357,102.74,0
533,-35748.73681,-185591.8923,111.95,0
534,-35300.80727,-185427.2147,138.97,0
535,-35789.58612,-185585.5738,110.12,0
536,-35025.04892,-185474.5608,132.61,0
537,-35671.5467,-185459.6997,141.55,0
538,-35671.5467,-185459.6997,126.51,0
539,-35388.05314,-185516.2369,140.52,0
540,-35520.92306,-185509.5708,125.75,0
541,-35515.74058,-185491.1039,123.95,0
542,-37818.49831,-184798.1576,109.36,0
543,-36489.89316,-184914.3587,111.13,0
544,-34970.78376,-185345.2652,142.34,0
545,-34855.60171,-185296.3977,133.19,0
546,-34855.60171,-185296.3977,135.51,0
547,-35339.80891,-184918.7467,128.01,0
548,-35584.21665,-185349.1435,127.9,0
549,-35532.92139,-185296.9598,127.96,0
550,-35430.64344,-185288.1047,137.5,0
551,-35328.05134,-185196.0598,132.13,0
552,-35276.89787,-185180.8474,142.57,0
553,-34816.74438,-185157.9237,145.11,0
554,-34845.14774,-185234.8147,133.89,0
555,-34898.97441,-185274.6682,137.21,0
556,-34957.85608,-185299.097,133.68,0
557,-34860.47269,-185231.7072,137.52,0
558,-34796.62858,-185247.3198,139.24,0
559,-33740.81261,-191609.8075,326.1,0
560,-33485.05883,-191610.7251,348.3,0
561,-34566.00528,-185084.9078,139.36,0
562,-34427.8246,-185036.1201,124.84,0
563,-34376.65929,-185023.984,126.69,0
564,-34325.49413,-185011.8476,135.84,0
565,-34276.88508,-184999.7015,143.97,0
566,-34225.72019,-184987.5646,143.83,0
567,-34126.10731,-185000.2532,156.77,0
568,-34138.75223,-184963.2338,160.95,0
569,-33998.03894,-184926.7735,132.11,0
570,-33821.61351,-184902.7647,134.32,0
571,-33860.21777,-184982.7951,131.53,0
572,-33962.71423,-185053.1962,130.69,0
573,-34149.26879,-185043.304,143.34,0
574,-34304.88789,-184968.7878,148.42,0
575,-34479.04992,-185057.5606,122.99,0
576,-34553.12272,-185057.2255,131.58,0
577,-34596.83707,-185127.9291,144.2,0
578,-34228.41155,-185024.528,138.56,0
579,-34243.71366,-185015.2286,137.73,0
580,-34236.00055,-185002.9325,139.46,0
581,-34437.82158,-184974.4612,126.01,0
582,-33108.15859,-184816.0287,113.04,0
583,-33069.87797,-184803.7782,111.73,0
584,-33021.22817,-184779.3014,113.51,0
585,-32943.58387,-184505.3576,132.47,0
586,-32525.10331,-184657.8587,113.86,0
587,-32588.88334,-184660.656,117.82,0
588,-33435.33627,-184805.5592,153.62,0
589,-33611.64032,-184789.5214,141.8,0
590,-32826.77222,-184721.4455,133.45,0
591,-33560.62129,-184817.4346,156.45,0
592,-31400.12796,-184547.6129,123.25,0
593,-32443.29339,-184651.9808,109.4,0
594,-32348.6549,-184661.4597,123.3,0
595,-31922.24635,-184780.0074,117.87,0
596,-31883.60725,-184684.6253,127.85,0
597,-31627.88666,-184639.2777,149.75,0
598,-31469.19359,-184572.0293,129,0
599,-31857.96426,-184660.064,133.08,0
600,-31878.25376,-184613.7784,135.24,0
601,-32134.20797,-184726.9024,131.31,0
602,-32297.49447,-184649.3123,128.93,0
603,-31891.39058,-184718.4908,126.49,0
604,-31909.1557,-184681.457,128.52,0
605,-31274.76714,-184511.0601,116.1,0
606,-31274.76714,-184511.0601,117.02,0
607,-69284.96526,-183956.3826,38.99,0
608,-69292.40424,-183925.5144,38.82,0
609,-69638.40029,-184055.4387,70.85,0
610,-69659.1686,-184098.4222,67.93,0
611,-69679.86817,-184132.1623,66.08,0
612,-69700.47597,-184153.5778,67.14,0
613,-69726.28758,-184187.2797,66.74,0
614,-69762.61937,-184264.0413,73.33,0
615,-69777.81677,-184245.4399,73.93,0
616,-69666.7443,-184086.0405,65.47,0
617,-68698.05719,-183381.4922,23.89,0
618,-69047.03564,-183573.0421,32.06,0
619,-68834.0263,-183454.4428,24.64,0
620,-69130.4111,-183791.1675,35.73,0
621,-68196.33111,-182562.5524,16.83,0
622,-68234.92942,-182602.2967,13.61,0
623,-68385.40055,-182909.296,20.18,0
624,-68083.08359,-182452.4516,14.86,0
625,-67800.06931,-182186.4678,14.26,0
626,-67625.08319,-182015.1835,16.69,0
627,-67370.64699,-181810.6061,16.95,0
628,-67270.41956,-181728.1335,19.9,0
629,-66603.79858,-181045.8442,23.22,0
630,-65538.21438,-179559.0805,-0.55,0
631,-65474.2197,-179541.042,0.32,0
632,-65463.61222,-179485.6531,1.75,0
633,-65412.43426,-179473.6868,3.1,0
634,-65414.94585,-179467.5374,6.12,0
635,-65088.82515,-179220.233,8.29,0
636,-64798.54416,-178985.0247,7.39,0
637,-64497.8684,-178722.1169,9.17,0
638,-64320.79314,-178600.1186,9.1,0
639,-64246.187,-178523.6004,9.25,0
